time,region,export_cnt,export_val,import_cnt,import_val,trade_balance,year,month,file_year
2008-11-01,강원특별자치도 정선군,4,169,32,988,-819,2008,11,2008
2008-11-01,강원특별자치도 철원군,18,4442,30,111,4331,2008,11,2008
2008-11-01,강원특별자치도 춘천시,144,3043,290,3554,-512,2008,11,2008
2008-11-01,강원특별자치도 태백시,1,11,35,2382,-2371,2008,11,2008
2008-11-01,강원특별자치도 평창군,33,496,54,2468,-1972,2008,11,2008
2008-11-01,강원특별자치도 홍천군,318,15072,188,4535,10538,2008,11,2008
2008-11-01,강원특별자치도 화천군,12,110,19,3,107,2008,11,2008
2008-11-01,강원특별자치도 횡성군,205,4294,96,8897,-4603,2008,11,2008
2008-11-01,경기도 가평군,15,278,39,526,-248,2008,11,2008
2008-11-01,경기도 고양시,2302,40043,4724,57896,-17853,2008,11,2008
2008-11-01,경기도 과천시,356,9069,486,16385,-7316,2008,11,2008
2008-11-01,경기도 광명시,604,194230,1022,12703,181527,2008,11,2008
2008-11-01,경기도 광주시,1634,29215,2619,50906,-21691,2008,11,2008
2008-11-01,경기도 구리시,183,3113,578,7536,-4423,2008,11,2008
2008-11-01,경기도 김포시,2611,158984,2146,65692,93292,2008,11,2008
2008-11-01,경상남도 사천시,1028,160178,1551,72620,87558,2008,11,2008
2008-11-01,경기도 부천시,6936,139991,5887,103220,36771,2008,11,2008
2008-11-01,경상남도 양산시,3561,127506,2122,116981,10525,2008,11,2008
2008-11-01,경상북도 청송군,9,234,8,1,233,2008,11,2008
2008-11-01,경상북도 칠곡군,1005,27478,496,14852,12626,2008,11,2008
2008-11-01,경상북도 포항시,3121,647334,1514,1037657,-390323,2008,11,2008
2008-11-01,광주광역시 광산구,5749,238273,2239,61211,177061,2008,11,2008
2008-11-01,광주광역시 남구,8,142,123,982,-840,2008,11,2008
2008-11-01,광주광역시 동구,29,393,142,4757,-4364,2008,11,2008
2008-11-01,광주광역시 북구,2182,168051,2304,196012,-27961,2008,11,2008
2008-11-01,광주광역시 서구,288,365326,376,6763,358563,2008,11,2008
2008-11-01,대구광역시 남구,81,689,241,2600,-1912,2008,11,2008
2008-11-01,대구광역시 달서구,4640,145785,2111,75156,70629,2008,11,2008
2008-11-01,대구광역시 달성군,2052,85613,1411,52006,33607,2008,11,2008
2008-11-01,대구광역시 동구,416,10098,362,6645,3453,2008,11,2008
2008-11-01,경상북도 청도군,217,3980,42,1745,2235,2008,11,2008
2008-11-01,대구광역시 북구,1535,27349,1183,24179,3171,2008,11,2008
2008-11-01,대구광역시 수성구,97,1686,464,5327,-3642,2008,11,2008
2008-11-01,대구광역시 중구,120,2898,518,8817,-5919,2008,11,2008
2008-11-01,대전광역시 대덕구,2809,150000,2588,114760,35239,2008,11,2008
2008-11-01,대전광역시 동구,142,3133,329,2390,743,2008,11,2008
2008-11-01,대전광역시 서구,140,1880,707,15539,-13659,2008,11,2008
2008-11-01,대전광역시 유성구,2042,57455,1829,66826,-9371,2008,11,2008
2008-11-01,대전광역시 중구,594,9931,409,7297,2634,2008,11,2008
2008-11-01,부산광역시 강서구,5571,245035,3405,244249,786,2008,11,2008
2008-11-01,부산광역시 금정구,818,14962,757,17108,-2146,2008,11,2008
2008-11-01,부산광역시 기장군,817,21860,1015,110351,-88492,2008,11,2008
2008-11-01,부산광역시 남구,989,66724,829,42682,24042,2008,11,2008
2008-11-01,경상남도 산청군,45,793,28,479,314,2008,11,2008
2008-11-01,대구광역시 서구,2996,50587,538,20095,30492,2008,11,2008
2008-11-01,경상북도 의성군,296,3322,42,1275,2048,2008,11,2008
2008-11-01,부산광역시 동구,2426,19453,666,13994,5459,2008,11,2008
2008-11-01,경상남도 의령군,87,2794,38,1740,1054,2008,11,2008
2008-11-01,경상북도 울진군,82,2759,57,1882,876,2008,11,2008
2008-11-01,경상남도 진주시,1043,46877,496,26556,20321,2008,11,2008
2008-11-01,경상남도 창녕군,238,9792,156,8179,1614,2008,11,2008
2008-11-01,경상남도 창원시,25653,1941135,13220,782367,1158768,2008,11,2008
2008-11-01,경상남도 통영시,363,173921,512,678195,-504274,2008,11,2008
2008-11-01,경상남도 하동군,12,819,23,111813,-110994,2008,11,2008
2008-11-01,경상남도 함안군,684,58326,566,42028,16298,2008,11,2008
2008-11-01,경상남도 합천군,111,1089,24,379,710,2008,11,2008
2008-11-01,경상북도 경산시,1865,44926,956,40444,4482,2008,11,2008
2008-11-01,경상북도 경주시,1094,76186,803,33235,42950,2008,11,2008
2008-11-01,경상북도 고령군,185,5042,138,3513,1529,2008,11,2008
2008-11-01,경상북도 구미시,30251,2257730,5691,326383,1931347,2008,11,2008
2008-11-01,경상남도 함양군,45,1065,17,228,837,2008,11,2008
2008-11-01,경상북도 김천시,902,41510,485,19524,21986,2008,11,2008
2008-11-01,경상북도 군위군,66,2965,19,427,2538,2008,11,2008
2008-11-01,경상북도 예천군,50,641,14,375,265,2008,11,2008
2008-11-01,경상북도 영천시,433,28098,163,7104,20994,2008,11,2008
2008-11-01,경상북도 영주시,202,20287,180,34012,-13725,2008,11,2008
2008-11-01,경상북도 영덕군,22,1862,13,247,1615,2008,11,2008
2008-11-01,경상북도 영양군,2,46,12,30,16,2008,11,2008
2008-11-01,경상북도 울릉군,381,7612,1371,46311,-38699,2008,11,2008
2008-11-01,경상북도 성주군,140,4335,130,2233,2103,2008,11,2008
2008-11-01,경상북도 상주시,42,1277,73,1235,42,2008,11,2008
2008-11-01,경상북도 봉화군,144,17169,24,24623,-7454,2008,11,2008
2008-11-01,경상북도 문경시,77,3047,44,1596,1451,2008,11,2008
2008-11-01,경상북도 안동시,63,1029,72,12119,-11090,2008,11,2008
2008-12-01,울산광역시 울주군,2338,837921,1638,1286997,-449077,2008,12,2008
2008-12-01,인천광역시 강화군,52,839,85,915,-76,2008,12,2008
2008-12-01,울산광역시 중구,91,5517,266,4268,1249,2008,12,2008
2008-12-01,울산광역시 북구,2625,1120427,1610,99305,1021123,2008,12,2008
2008-12-01,서울특별시 종로구,2458,48845,6271,264281,-215436,2008,12,2008
2008-12-01,울산광역시 남구,6863,1409549,2196,1740747,-331198,2008,12,2008
2008-12-01,세종특별자치시,474,16020,418,15991,29,2008,12,2008
2008-12-01,서울특별시 중랑구,686,8861,1157,8628,233,2008,12,2008
2008-12-01,서울특별시 중구,14397,413823,20224,572102,-158279,2008,12,2008
2008-12-01,인천광역시 계양구,2007,61649,1558,25459,36190,2008,12,2008
2008-12-01,울산광역시 동구,1600,1248086,3984,577376,670710,2008,12,2008
2008-12-01,인천광역시 남동구,6516,178738,4843,1038495,-859757,2008,12,2008
2008-12-01,전라남도 나주시,465,9887,110,10953,-1066,2008,12,2008
2008-12-01,인천광역시 미추홀구,1300,45749,2439,87489,-41740,2008,12,2008
2008-12-01,인천광역시 부평구,3572,333241,4608,137399,195843,2008,12,2008
2008-12-01,인천광역시 서구,4147,170250,3738,342288,-172037,2008,12,2008
2008-12-01,인천광역시 연수구,503,18504,858,28774,-10269,2008,12,2008
2008-12-01,인천광역시 옹진군,0,0,42,96715,-96715,2008,12,2008
2008-12-01,인천광역시 중구,5438,142614,3656,277005,-134391,2008,12,2008
2008-12-01,전라남도 강진군,4,325,20,337,-12,2008,12,2008
2008-12-01,전라남도 고흥군,102,5819,16,58,5761,2008,12,2008
2008-12-01,전라남도 곡성군,20,487,27,452,36,2008,12,2008
2008-12-01,전라남도 광양시,875,157555,572,686160,-528605,2008,12,2008
2008-12-01,전라남도 구례군,0,0,11,1,-1,2008,12,2008
2008-12-01,서울특별시 은평구,402,6348,1495,15740,-9392,2008,12,2008
2008-12-01,인천광역시 동구,1818,240952,2556,231687,9266,2008,12,2008
2008-12-01,서울특별시 용산구,2527,41620,7885,284408,-242787,2008,12,2008
2008-12-01,서울특별시 구로구,3809,95831,9863,141569,-45738,2008,12,2008
2008-12-01,서울특별시 양천구,1127,27603,2473,31462,-3859,2008,12,2008
2008-12-01,부산광역시 사상구,3860,88199,2749,99608,-11409,2008,12,2008
2008-12-01,부산광역시 사하구,4061,170888,2602,143384,27504,2008,12,2008
2008-12-01,부산광역시 서구,915,41079,1390,51811,-10732,2008,12,2008
2008-12-01,부산광역시 수영구,409,18473,743,11574,6899,2008,12,2008
2008-12-01,부산광역시 연제구,238,6862,1061,9846,-2984,2008,12,2008
2008-12-01,부산광역시 영도구,1701,254987,812,73242,181745,2008,12,2008
2008-12-01,부산광역시 중구,1422,27108,1389,25202,1906,2008,12,2008
2008-12-01,부산광역시 해운대구,913,22178,1406,22336,-158,2008,12,2008
2008-12-01,서울특별시 강남구,12625,458667,47842,1653411,-1194744,2008,12,2008
2008-12-01,서울특별시 강동구,1727,34403,2771,37697,-3294,2008,12,2008
2008-12-01,서울특별시 강북구,436,7091,1246,7743,-653,2008,12,2008
2008-12-01,서울특별시 강서구,2789,62539,5648,114871,-52332,2008,12,2008
2008-12-01,서울특별시 관악구,766,29224,2070,14674,14550,2008,12,2008
2008-12-01,서울특별시 광진구,1671,32054,2534,30265,1789,2008,12,2008
2008-12-01,서울특별시 금천구,6739,147946,10893,209681,-61735,2008,12,2008
2008-12-01,서울특별시 노원구,783,24651,1485,12270,12381,2008,12,2008
2008-12-01,서울특별시 도봉구,459,6204,836,7199,-995,2008,12,2008
2008-12-01,서울특별시 동대문구,2600,59245,2997,90898,-31652,2008,12,2008
2008-12-01,서울특별시 동작구,704,29666,3074,56595,-26930,2008,12,2008
2008-12-01,서울특별시 마포구,2946,56815,6375,140485,-83670,2008,12,2008
2008-12-01,서울특별시 서대문구,601,16853,1732,33589,-16736,2008,12,2008
2008-12-01,서울특별시 서초구,5328,128219,17925,486529,-358310,2008,12,2008
2008-12-01,서울특별시 성동구,4308,94390,4903,91199,3191,2008,12,2008
2008-12-01,서울특별시 성북구,657,10404,1696,20103,-9698,2008,12,2008
2008-12-01,서울특별시 송파구,3234,92139,8679,175585,-83446,2008,12,2008
2008-12-01,서울특별시 영등포구,6153,353820,24809,967893,-614073,2008,12,2008
2008-12-01,전라남도 담양군,192,1201,92,1638,-437,2008,12,2008
2008-12-01,부산광역시 북구,102,1512,401,17629,-16117,2008,12,2008
2008-12-01,전라남도 무안군,28,871,58,279,591,2008,12,2008
2008-12-01,충청남도 계룡시,7,29,35,11,18,2008,12,2008
2008-12-01,충청남도 공주시,254,9859,409,17319,-7460,2008,12,2008
2008-12-01,충청남도 금산군,118,3818,163,4371,-554,2008,12,2008
2008-12-01,충청남도 논산시,313,11355,329,20945,-9591,2008,12,2008
2008-12-01,충청남도 당진시,708,91007,570,230710,-139703,2008,12,2008
2008-12-01,충청남도 보령시,91,1730,145,157003,-155273,2008,12,2008
2008-12-01,충청남도 부여군,94,16872,77,7899,8972,2008,12,2008
2008-12-01,충청남도 서산시,1561,315580,596,751769,-436188,2008,12,2008
2008-12-01,충청남도 서천군,333,19164,198,36073,-16909,2008,12,2008
2008-12-01,충청남도 아산시,10375,1239921,2039,204464,1035457,2008,12,2008
2008-12-01,충청남도 예산군,202,11102,245,6992,4110,2008,12,2008
2008-12-01,충청남도 천안시,5005,344661,4514,167424,177237,2008,12,2008
2008-12-01,충청남도 청양군,136,4181,75,1844,2337,2008,12,2008
2008-12-01,충청남도 태안군,34,1035,90,103591,-102556,2008,12,2008
2008-12-01,충청남도 홍성군,114,2988,114,9270,-6281,2008,12,2008
2008-12-01,충청북도 괴산군,236,6033,229,7078,-1045,2008,12,2008
2008-12-01,충청북도 단양군,22,1282,40,644,638,2008,12,2008
2008-12-01,충청북도 보은군,83,3792,87,3205,587,2008,12,2008
2008-12-01,충청북도 영동군,27,714,83,2012,-1298,2008,12,2008
2008-12-01,충청북도 옥천군,147,11278,173,7701,3578,2008,12,2008
2008-12-01,충청북도 음성군,1111,51558,1193,79620,-28062,2008,12,2008
2008-12-01,충청북도 제천시,52,7710,167,11864,-4154,2008,12,2008
2008-12-01,충청북도 증평군,20,852,41,376,476,2008,12,2008
2008-12-01,충청북도 진천군,1905,65680,1723,64433,1247,2008,12,2008
2008-12-01,충청북도 청주시,6281,296417,5112,284253,12164,2008,12,2008
2008-12-01,제주특별자치도 제주시,366,9069,636,9551,-482,2008,12,2008
2008-12-01,전라남도 목포시,55,1064,292,17330,-16266,2008,12,2008
2008-12-01,제주특별자치도 서귀포시,184,5219,76,2300,2919,2008,12,2008
2008-12-01,전북특별자치도 정읍시,169,6589,244,17784,-11195,2008,12,2008
2008-12-01,전라남도 보성군,7,205,14,121,85,2008,12,2008
2008-12-01,전라남도 순천시,390,47446,501,58481,-11035,2008,12,2008
2008-12-01,전라남도 신안군,5,29,9,101,-72,2008,12,2008
2008-12-01,전라남도 여수시,6158,1075605,1082,1570354,-494749,2008,12,2008
2008-12-01,전라남도 영광군,3,34,44,593,-560,2008,12,2008
2008-12-01,전라남도 영암군,100,325592,509,129007,196585,2008,12,2008
2008-12-01,전라남도 완도군,81,3606,15,59,3547,2008,12,2008
2008-12-01,전라남도 장성군,49,1227,60,1232,-5,2008,12,2008
2008-12-01,전라남도 장흥군,15,90,21,52,37,2008,12,2008
2008-12-01,전라남도 진도군,1,4,12,2,2,2008,12,2008
2008-12-01,전라남도 함평군,15,281,25,475,-194,2008,12,2008
2008-12-01,전라남도 해남군,11,125,51,3004,-2879,2008,12,2008
2008-12-01,전라남도 화순군,63,1063,101,3376,-2312,2008,12,2008
2008-12-01,전북특별자치도 고창군,27,445,86,4631,-4186,2008,12,2008
2008-12-01,전북특별자치도 군산시,947,173094,1295,141167,31927,2008,12,2008
2008-12-01,전북특별자치도 김제시,112,7407,256,31872,-24465,2008,12,2008
2008-12-01,전북특별자치도 남원시,57,1064,101,3582,-2518,2008,12,2008
2008-12-01,전북특별자치도 무주군,3,13,9,71,-58,2008,12,2008
2008-12-01,전북특별자치도 부안군,51,1493,28,266,1227,2008,12,2008
2008-12-01,전북특별자치도 순창군,7,41,14,180,-139,2008,12,2008
2008-12-01,전북특별자치도 완주군,685,85556,378,16119,69437,2008,12,2008
2008-12-01,전북특별자치도 익산시,1371,41847,1203,43669,-1823,2008,12,2008
2008-12-01,전북특별자치도 임실군,38,1571,26,482,1088,2008,12,2008
2008-12-01,전북특별자치도 장수군,27,2334,15,1097,1237,2008,12,2008
2008-12-01,전북특별자치도 전주시,695,53867,993,34418,19449,2008,12,2008
2008-12-01,전북특별자치도 진안군,21,363,18,385,-23,2008,12,2008
2008-12-01,충청북도 충주시,634,22409,6145,34259,-11851,2008,12,2008
2008-12-01,부산광역시 부산진구,394,11035,1225,16500,-5465,2008,12,2008
2008-12-01,부산광역시 동구,2310,17116,806,72986,-55870,2008,12,2008
2008-12-01,경기도 성남시,5438,155217,13379,257057,-101839,2008,12,2008
2008-12-01,경기도 수원시,9263,241107,18826,1158872,-917765,2008,12,2008
2008-12-01,경기도 시흥시,4549,146408,4499,146123,285,2008,12,2008
2008-12-01,경기도 안산시,9611,284384,7919,310142,-25759,2008,12,2008
2008-12-01,경기도 안성시,1412,67738,2438,49231,18507,2008,12,2008
2008-12-01,경기도 안양시,1248,39567,1858,43186,-3619,2008,12,2008
2008-12-01,경기도 양주시,1512,42727,5461,33923,8804,2008,12,2008
2008-12-01,경기도 양평군,48,606,142,807,-201,2008,12,2008
2008-12-01,경기도 여주군,298,6712,258,4571,2141,2008,12,2008
2008-12-01,경기도 연천군,43,2027,104,4254,-2227,2008,12,2008
2008-12-01,경기도 오산시,1215,25636,670,16522,9113,2008,12,2008
2008-12-01,경기도 용인시,4256,293692,8203,155425,138268,2008,12,2008
2008-12-01,경기도 의왕시,523,12513,1208,17665,-5153,2008,12,2008
2008-12-01,경기도 의정부시,1970,23550,816,4823,18727,2008,12,2008
2008-12-01,경기도 이천시,5962,393679,2766,360274,33405,2008,12,2008
2008-12-01,경기도 파주시,4142,266880,2810,94635,172245,2008,12,2008
2008-12-01,경기도 평택시,5151,253032,4860,1115746,-862714,2008,12,2008
2008-12-01,경기도 포천군,1153,22457,916,15020,7437,2008,12,2008
2008-12-01,경기도 하남시,601,7461,1342,24095,-16634,2008,12,2008
2008-12-01,경기도 화성시,8137,745971,7834,240983,504988,2008,12,2008
2008-12-01,경상남도 거제시,397,2522469,2924,595658,1926812,2008,12,2008
2008-12-01,경상남도 거창군,85,2776,69,3421,-645,2008,12,2008
2008-12-01,경상남도 고성군,56,1601,79,71861,-70260,2008,12,2008
2008-12-01,경상남도 김해시,5200,224358,3349,109504,114854,2008,12,2008
2008-12-01,경상남도 남해군,15,74,23,17,57,2008,12,2008
2008-12-01,경기도 부천시,6560,134263,6016,91942,42320,2008,12,2008
2008-12-01,경상남도 밀양시,195,11025,214,8937,2087,2008,12,2008
2008-12-01,경기도 동두천시,254,4544,240,4202,342,2008,12,2008
2008-12-01,경기도 김포시,2551,118305,2512,59411,58894,2008,12,2008
2008-12-01,강원특별자치도 강릉시,98,13228,267,20785,-7557,2008,12,2008
2008-12-01,강원특별자치도 고성군,16,303,37,21,282,2008,12,2008
2008-12-01,강원특별자치도 동해시,71,26519,154,17595,8924,2008,12,2008
2008-12-01,강원특별자치도 삼척시,4,2850,44,362,2487,2008,12,2008
2008-12-01,강원특별자치도 속초시,323,5323,69,242,5080,2008,12,2008
2008-12-01,강원특별자치도 양구군,2,19,44,3,16,2008,12,2008
2008-12-01,강원특별자치도 양양군,24,1183,22,176,1007,2008,12,2008
2008-12-01,강원특별자치도 영월군,3,151,38,744,-593,2008,12,2008
2008-12-01,강원특별자치도 원주시,876,29903,1006,23482,6421,2008,12,2008
2008-12-01,강원특별자치도 인제군,2,17,54,51,-34,2008,12,2008
2008-12-01,강원특별자치도 정선군,6,773,42,1336,-563,2008,12,2008
2008-12-01,강원특별자치도 철원군,13,4520,66,98,4422,2008,12,2008
2008-12-01,강원특별자치도 춘천시,146,2614,385,4364,-1751,2008,12,2008
2008-12-01,강원특별자치도 태백시,1,52,38,1248,-1196,2008,12,2008
2008-12-01,강원특별자치도 평창군,13,279,65,792,-513,2008,12,2008
2008-12-01,강원특별자치도 홍천군,374,25878,229,4771,21107,2008,12,2008
2008-12-01,강원특별자치도 화천군,11,203,35,20,183,2008,12,2008
2008-12-01,강원특별자치도 횡성군,203,3141,149,13363,-10223,2008,12,2008
2008-12-01,경기도 가평군,21,321,91,391,-70,2008,12,2008
2008-12-01,경기도 고양시,2286,47940,5471,61040,-13101,2008,12,2008
2008-12-01,경기도 과천시,368,12350,639,36215,-23865,2008,12,2008
2008-12-01,경기도 광명시,517,137234,1239,14390,122845,2008,12,2008
2008-12-01,경기도 광주시,1611,26468,2697,46246,-19778,2008,12,2008
2008-12-01,경기도 구리시,187,3061,667,6249,-3188,2008,12,2008
2008-12-01,경기도 군포시,1985,51457,2502,49524,1933,2008,12,2008
2008-12-01,경기도 남양주시,616,11821,1725,21252,-9431,2008,12,2008
2008-12-01,경상남도 사천시,918,111378,1596,71044,40334,2008,12,2008
2008-12-01,부산광역시 동래구,219,4423,644,5184,-760,2008,12,2008
2008-12-01,경상남도 양산시,3469,124578,2261,119888,4690,2008,12,2008
